eTrappedCharge(C1(n67349_0s_des)) X,eTrappedCharge(C1(n67349_0s_des)) Y,eTrappedCharge(C1(n67349_1e-1s_des)) X,eTrappedCharge(C1(n67349_1e-1s_des)) Y,eTrappedCharge(C1(n67349_1e-2s_des)) X,eTrappedCharge(C1(n67349_1e-2s_des)) Y,eTrappedCharge(C1(n67349_1e-3s_des)) X,eTrappedCharge(C1(n67349_1e-3s_des)) Y,eTrappedCharge(C1(n67349_1e-4s_des)) X,eTrappedCharge(C1(n67349_1e-4s_des)) Y,eTrappedCharge(C1(n67349_1e-5s_des)) X,eTrappedCharge(C1(n67349_1e-5s_des)) Y,eTrappedCharge(C1(n67349_1e-6s_des)) X,eTrappedCharge(C1(n67349_1e-6s_des)) Y,eTrappedCharge(C1(n67349_1e-7s_des)) X,eTrappedCharge(C1(n67349_1e-7s_des)) Y,eTrappedCharge(C1(n67349_1e-8s_des)) X,eTrappedCharge(C1(n67349_1e-8s_des)) Y,eTrappedCharge(C1(n67349_1s_des)) X,eTrappedCharge(C1(n67349_1s_des)) Y,eTrappedCharge(C1(n67349_2e-1s_des)) X,eTrappedCharge(C1(n67349_2e-1s_des)) Y,eTrappedCharge(C1(n67349_2s_des)) X,eTrappedCharge(C1(n67349_2s_des)) Y,eTrappedCharge(C1(n67349_4s_des)) X,eTrappedCharge(C1(n67349_4s_des)) Y,eTrappedCharge(C1(n67349_5e-1s_des)) X,eTrappedCharge(C1(n67349_5e-1s_des)) Y,eTrappedCharge(C1(n67349_8s_des)) X,eTrappedCharge(C1(n67349_8s_des)) Y,eTrappedCharge(C1(n67349_16s_des)) X,eTrappedCharge(C1(n67349_16s_des)) Y,eTrappedCharge(C1(n67349_32s_des)) X,eTrappedCharge(C1(n67349_32s_des)) Y,eTrappedCharge(C1(n67349_64s_des)) X,eTrappedCharge(C1(n67349_64s_des)) Y,eTrappedCharge(C1(n67349_128s_des)) X,eTrappedCharge(C1(n67349_128s_des)) Y,eTrappedCharge(C1(n67349_256s_des)) X,eTrappedCharge(C1(n67349_256s_des)) Y,eTrappedCharge(C1(n67349_512s_des)) X,eTrappedCharge(C1(n67349_512s_des)) Y,eTrappedCharge(C1(n67349_1024s_des)) X,eTrappedCharge(C1(n67349_1024s_des)) Y,eTrappedCharge(C1(n67349_2048s_des)) X,eTrappedCharge(C1(n67349_2048s_des)) Y,eTrappedCharge(C1(n67349_4096s_des)) X,eTrappedCharge(C1(n67349_4096s_des)) Y,eTrappedCharge(C1(n67349_8192s_des)) X,eTrappedCharge(C1(n67349_8192s_des)) Y,eTrappedCharge(C1(n67349_16384s_des)) X,eTrappedCharge(C1(n67349_16384s_des)) Y,eTrappedCharge(C1(n67349_32768s_des)) X,eTrappedCharge(C1(n67349_32768s_des)) Y,eTrappedCharge(C1(n67349_65536s_des)) X,eTrappedCharge(C1(n67349_65536s_des)) Y,eTrappedCharge(C1(n67349_131072s_des)) X,eTrappedCharge(C1(n67349_131072s_des)) Y,eTrappedCharge(C1(n67349_262144s_des)) X,eTrappedCharge(C1(n67349_262144s_des)) Y,eTrappedCharge(C1(n67349_524288s_des)) X,eTrappedCharge(C1(n67349_524288s_des)) Y,eTrappedCharge(C1(n67349_1048576s_des)) X,eTrappedCharge(C1(n67349_1048576s_des)) Y,eTrappedCharge(C1(n67349_2097152s_des)) X,eTrappedCharge(C1(n67349_2097152s_des)) Y,eTrappedCharge(C1(n67349_4194304s_des)) X,eTrappedCharge(C1(n67349_4194304s_des)) Y,eTrappedCharge(C1(n67349_8388608s_des)) X,eTrappedCharge(C1(n67349_8388608s_des)) Y,eTrappedCharge(C1(n67349_16777216s_des)) X,eTrappedCharge(C1(n67349_16777216s_des)) Y,eTrappedCharge(C1(n67349_33554432s_des)) X,eTrappedCharge(C1(n67349_33554432s_des)) Y,eTrappedCharge(C1(n67349_67108864s_des)) X,eTrappedCharge(C1(n67349_67108864s_des)) Y,eTrappedCharge(C1(n67349_134217728s_des)) X,eTrappedCharge(C1(n67349_134217728s_des)) Y,eTrappedCharge(C1(n67349_268435456s_des)) X,eTrappedCharge(C1(n67349_268435456s_des)) Y,eTrappedCharge(C1(n67349_536870912s_des)) X,eTrappedCharge(C1(n67349_536870912s_des)) Y,eTrappedCharge(C1(n67349_1073741824s_des)) X,eTrappedCharge(C1(n67349_1073741824s_des)) Y
0.034125,2.7434773e+18,0.034125,2.743462e+18,0.034125,2.7434757e+18,0.034125,2.7434771e+18,0.034125,2.7434772e+18,0.034125,2.7434773e+18,0.034125,2.7434773e+18,0.034125,2.7434773e+18,0.034125,2.7434773e+18,0.034125,2.7433408e+18,0.034125,2.7434474e+18,0.034125,2.7432223e+18,0.034125,2.743017e+18,0.034125,2.7434057e+18,0.034125,2.7426838e+18,0.034125,2.7421623e+18,0.034125,2.7413456e+18,0.034125,2.7401074e+18,0.034125,2.7383528e+18,0.034125,2.7359088e+18,0.034125,2.732481e+18,0.034125,2.7278506e+18,0.034125,2.721721e+18,0.034125,2.7136743e+18,0.034125,2.7034362e+18,0.034125,2.6906462e+18,0.034125,2.6750811e+18,0.034125,2.6566277e+18,0.034125,2.635142e+18,0.034125,2.6108058e+18,0.034125,2.5850276e+18,0.034125,2.5575936e+18,0.034125,2.5288992e+18,0.034125,2.5014941e+18,0.034125,2.4751865e+18,0.034125,2.45096e+18,0.034125,2.4294589e+18,0.034125,2.4110714e+18,0.034125,2.3959346e+18,0.034125,2.3839454e+18,0.034125,2.3748036e+18,0.034125,2.3680683e+18
0.034312502,2.8613633e+18,0.034312502,2.8613535e+18,0.034312502,2.8613623e+18,0.034312502,2.8613632e+18,0.034312502,2.8613632e+18,0.034312502,2.8613633e+18,0.034312502,2.8613633e+18,0.034312502,2.8613633e+18,0.034312502,2.8613633e+18,0.034312502,2.8612753e+18,0.034312502,2.8613441e+18,0.034312502,2.8611976e+18,0.034312502,2.8610592e+18,0.034312502,2.8613172e+18,0.034312502,2.8608286e+18,0.034312502,2.8604691e+18,0.034312502,2.8599167e+18,0.034312502,2.8590573e+18,0.034312502,2.8577838e+18,0.034312502,2.8560257e+18,0.034312502,2.8535982e+18,0.034312502,2.8502107e+18,0.034312502,2.84569e+18,0.034312502,2.8397483e+18,0.034312502,2.8319661e+18,0.034312502,2.8221171e+18,0.034312502,2.8098473e+18,0.034312502,2.7949139e+18,0.034312502,2.7770544e+18,0.034312502,2.7561596e+18,0.034312502,2.7332077e+18,0.034312502,2.7078243e+18,0.034312502,2.6801253e+18,0.034312502,2.6522506e+18,0.034312502,2.6240128e+18,0.034312502,2.5965324e+18,0.034312502,2.5707466e+18,0.034312502,2.5473318e+18,0.034312502,2.5267576e+18,0.034312502,2.5092983e+18,0.034312502,2.4950059e+18,0.034312502,2.4837246e+18
0.034499999,2.9952773e+18,0.034499999,2.9952708e+18,0.034499999,2.9952766e+18,0.034499999,2.9952772e+18,0.034499999,2.9952772e+18,0.034499999,2.9952772e+18,0.034499999,2.9952773e+18,0.034499999,2.9952773e+18,0.034499999,2.9952773e+18,0.034499999,2.9952193e+18,0.034499999,2.9952646e+18,0.034499999,2.9951679e+18,0.034499999,2.9950742e+18,0.034499999,2.9952469e+18,0.034499999,2.9949124e+18,0.034499999,2.994655e+18,0.034499999,2.9942684e+18,0.034499999,2.993679e+18,0.034499999,2.9927677e+18,0.034499999,2.9914538e+18,0.034499999,2.9896846e+18,0.034499999,2.9872512e+18,0.034499999,2.9838709e+18,0.034499999,2.9794169e+18,0.034499999,2.9736018e+18,0.034499999,2.9660043e+18,0.034499999,2.956454e+18,0.034499999,2.9445952e+18,0.034499999,2.9300504e+18,0.034499999,2.912653e+18,0.034499999,2.8929224e+18,0.034499999,2.8704419e+18,0.034499999,2.8450611e+18,0.034499999,2.8184679e+18,0.034499999,2.7903387e+18,0.034499999,2.7615814e+18,0.034499999,2.7331557e+18,0.034499999,2.7059847e+18,0.034499999,2.6808036e+18,0.034499999,2.6581508e+18,0.034499999,2.6384065e+18,0.034499999,2.6217597e+18
0.0346875,3.146346e+18,0.0346875,3.1463416e+18,0.0346875,3.1463455e+18,0.0346875,3.1463459e+18,0.0346875,3.146346e+18,0.0346875,3.146346e+18,0.0346875,3.146346e+18,0.0346875,3.146346e+18,0.0346875,3.146346e+18,0.0346875,3.1463069e+18,0.0346875,3.1463374e+18,0.0346875,3.1462724e+18,0.0346875,3.1462088e+18,0.0346875,3.1463254e+18,0.0346875,3.1460952e+18,0.0346875,3.1459072e+18,0.0346875,3.1456229e+18,0.0346875,3.1452078e+18,0.0346875,3.1445726e+18,0.0346875,3.1436008e+18,0.0346875,3.1422435e+18,0.0346875,3.1404544e+18,0.0346875,3.1379913e+18,0.0346875,3.1345857e+18,0.0346875,3.1301604e+18,0.0346875,3.1244214e+18,0.0346875,3.1169449e+18,0.0346875,3.1076143e+18,0.0346875,3.095988e+18,0.0346875,3.0817068e+18,0.0346875,3.0652192e+18,0.0346875,3.0458842e+18,0.0346875,3.0234888e+18,0.0346875,2.9992266e+18,0.0346875,2.9726924e+18,0.0346875,2.9445005e+18,0.0346875,2.9153773e+18,0.0346875,2.886157e+18,0.0346875,2.8577354e+18,0.0346875,2.8309114e+18,0.0346875,2.8062878e+18,0.0346875,2.7843184e+18
0.034875002,3.3161335e+18,0.034875002,3.3161305e+18,0.034875002,3.3161332e+18,0.034875002,3.3161335e+18,0.034875002,3.3161335e+18,0.034875002,3.3161335e+18,0.034875002,3.3161335e+18,0.034875002,3.3161335e+18,0.034875002,3.3161335e+18,0.034875002,3.3161064e+18,0.034875002,3.3161275e+18,0.034875002,3.316083e+18,0.034875002,3.3160395e+18,0.034875002,3.3161192e+18,0.034875002,3.3159601e+18,0.034875002,3.3158227e+18,0.034875002,3.3156068e+18,0.034875002,3.3152966e+18,0.034875002,3.3148492e+18,0.034875002,3.3141576e+18,0.034875002,3.313118e+18,0.034875002,3.3117151e+18,0.034875002,3.3098952e+18,0.034875002,3.3073754e+18,0.034875002,3.3039138e+18,0.034875002,3.2994869e+18,0.034875002,3.2937843e+18,0.034875002,3.2863711e+18,0.034875002,3.2771211e+18,0.034875002,3.2656399e+18,0.034875002,3.2519725e+18,0.034875002,3.235765e+18,0.034875002,3.2164743e+18,0.034875002,3.1950625e+18,0.034875002,3.1709693e+18,0.034875002,3.1445864e+18,0.034875002,3.1163835e+18,0.034875002,3.0869612e+18,0.034875002,3.0570464e+18,0.034875002,3.0274853e+18,0.034875002,2.9991178e+18,0.034875002,2.9726164e+18
0.035062499,3.5066821e+18,0.035062499,3.5066799e+18,0.035062499,3.5066819e+18,0.035062499,3.5066821e+18,0.035062499,3.5066821e+18,0.035062499,3.5066821e+18,0.035062499,3.5066821e+18,0.035062499,3.5066821e+18,0.035062499,3.5066821e+18,0.035062499,3.5066629e+18,0.035062499,3.5066778e+18,0.035062499,3.5066465e+18,0.035062499,3.5066166e+18,0.035062499,3.5066719e+18,0.035062499,3.5065612e+18,0.035062499,3.5064618e+18,0.035062499,3.5062971e+18,0.035062499,3.5060534e+18,0.035062499,3.5057182e+18,0.035062499,3.5052315e+18,0.035062499,3.5044717e+18,0.035062499,3.503358e+18,0.035062499,3.5019072e+18,0.035062499,3.5000421e+18,0.035062499,3.4974368e+18,0.035062499,3.4938936e+18,0.035062499,3.4894431e+18,0.035062499,3.4837404e+18,0.035062499,3.4762801e+18,0.035062499,3.4670441e+18,0.035062499,3.455985e+18,0.035062499,3.4424342e+18,0.035062499,3.4262119e+18,0.035062499,3.4076953e+18,0.035062499,3.3864246e+18,0.035062499,3.3625376e+18,0.035062499,3.3362867e+18,0.035062499,3.3080573e+18,0.035062499,3.2783486e+18,0.035062499,3.247801e+18,0.035062499,3.2171889e+18,0.035062499,3.1873562e+18
0.035250001,3.7205775e+18,0.035250001,3.720576e+18,0.035250001,3.7205774e+18,0.035250001,3.7205775e+18,0.035250001,3.7205775e+18,0.035250001,3.7205775e+18,0.035250001,3.7205775e+18,0.035250001,3.7205775e+18,0.035250001,3.7205775e+18,0.035250001,3.7205635e+18,0.035250001,3.7205744e+18,0.035250001,3.7205518e+18,0.035250001,3.7205309e+18,0.035250001,3.7205701e+18,0.035250001,3.7204923e+18,0.035250001,3.7204211e+18,0.035250001,3.7202973e+18,0.035250001,3.720103e+18,0.035250001,3.7198331e+18,0.035250001,3.7194723e+18,0.035250001,3.7189357e+18,0.035250001,3.7180952e+18,0.035250001,3.7169023e+18,0.035250001,3.7154005e+18,0.035250001,3.7134721e+18,0.035250001,3.7107538e+18,0.035250001,3.7071096e+18,0.035250001,3.7026159e+18,0.035250001,3.6968403e+18,0.035250001,3.6892614e+18,0.035250001,3.6802645e+18,0.035250001,3.6692478e+18,0.035250001,3.6555518e+18,0.035250001,3.6398925e+18,0.035250001,3.6214661e+18,0.035250001,3.60033e+18,0.035250001,3.5766039e+18,0.035250001,3.5504151e+18,0.035250001,3.522107e+18,0.035250001,3.4920908e+18,0.035250001,3.460935e+18,0.035250001,3.4293329e+18
0.035437498,3.9610436e+18,0.035437498,3.9610424e+18,0.035437498,3.9610435e+18,0.035437498,3.9610436e+18,0.035437498,3.9610436e+18,0.035437498,3.9610436e+18,0.035437498,3.9610436e+18,0.035437498,3.9610436e+18,0.035437498,3.9610436e+18,0.035437498,3.9610331e+18,0.035437498,3.9610413e+18,0.035437498,3.9610244e+18,0.035437498,3.9610094e+18,0.035437498,3.961038e+18,0.035437498,3.9609823e+18,0.035437498,3.9609319e+18,0.035437498,3.9608406e+18,0.035437498,3.960688e+18,0.035437498,3.9604634e+18,0.035437498,3.9601703e+18,0.035437498,3.9597799e+18,0.035437498,3.9591793e+18,0.035437498,3.9582454e+18,0.035437498,3.9569688e+18,0.035437498,3.9554122e+18,0.035437498,3.9534008e+18,0.035437498,3.9505447e+18,0.035437498,3.9467821e+18,0.035437498,3.9421919e+18,0.035437498,3.9363046e+18,0.035437498,3.928791e+18,0.035437498,3.9197136e+18,0.035437498,3.9085541e+18,0.035437498,3.8951839e+18,0.035437498,3.8794885e+18,0.035437498,3.8611454e+18,0.035437498,3.8400687e+18,0.035437498,3.8164208e+18,0.035437498,3.7902011e+18,0.035437498,3.7617413e+18,0.035437498,3.731369e+18,0.035437498,3.6995949e+18
0.035625,4.2320721e+18,0.035625,4.2320712e+18,0.035625,4.232072e+18,0.035625,4.2320721e+18,0.035625,4.2320721e+18,0.035625,4.2320721e+18,0.035625,4.2320721e+18,0.035625,4.2320721e+18,0.035625,4.2320721e+18,0.035625,4.232064e+18,0.035625,4.2320703e+18,0.035625,4.2320574e+18,0.035625,4.2320463e+18,0.035625,4.2320678e+18,0.035625,4.232027e+18,0.035625,4.2319914e+18,0.035625,4.2319252e+18,0.035625,4.2318086e+18,0.035625,4.2316237e+18,0.035625,4.2313706e+18,0.035625,4.2310568e+18,0.035625,4.2306279e+18,0.035625,4.2299466e+18,0.035625,4.2289063e+18,0.035625,4.2275435e+18,0.035625,4.2259289e+18,0.035625,4.2238135e+18,0.035625,4.2207951e+18,0.035625,4.2168626e+18,0.035625,4.2121642e+18,0.035625,4.2062849e+18,0.035625,4.1985999e+18,0.035625,4.1892754e+18,0.035625,4.178348e+18,0.035625,4.1648426e+18,0.035625,4.1490832e+18,0.035625,4.1307702e+18,0.035625,4.1096521e+18,0.035625,4.0859755e+18,0.035625,4.0596281e+18,0.035625,4.0309215e+18,0.035625,4.0001242e+18
0.035812501,4.5385986e+18,0.035812501,4.5385979e+18,0.035812501,4.5385986e+18,0.035812501,4.5385986e+18,0.035812501,4.5385986e+18,0.035812501,4.5385986e+18,0.035812501,4.5385986e+18,0.035812501,4.5385986e+18,0.035812501,4.5385986e+18,0.035812501,4.5385923e+18,0.035812501,4.5385972e+18,0.035812501,4.5385871e+18,0.035812501,4.5385785e+18,0.035812501,4.5385953e+18,0.035812501,4.5385645e+18,0.035812501,4.5385393e+18,0.035812501,4.538492e+18,0.035812501,4.5384052e+18,0.035812501,4.5382581e+18,0.035812501,4.538039e+18,0.035812501,4.537761e+18,0.035812501,4.5374262e+18,0.035812501,4.5369448e+18,0.035812501,4.536164e+18,0.035812501,4.5350052e+18,0.035812501,4.5335579e+18,0.035812501,4.5318814e+18,0.035812501,4.529638e+18,0.035812501,4.5264086e+18,0.035812501,4.5222766e+18,0.035812501,4.5175886e+18,0.035812501,4.5115399e+18,0.035812501,4.5035204e+18,0.035812501,4.4942718e+18,0.035812501,4.4832013e+18,0.035812501,4.4695361e+18,0.035812501,4.4536346e+18,0.035812501,4.4352771e+18,0.035812501,4.4140093e+18,0.035812501,4.3901806e+18,0.035812501,4.3636079e+18,0.035812501,4.3345374e+18
0.035999998,4.8867561e+18,0.035999998,4.8867555e+18,0.035999998,4.886756e+18,0.035999998,4.8867561e+18,0.035999998,4.8867561e+18,0.035999998,4.8867561e+18,0.035999998,4.8867561e+18,0.035999998,4.8867561e+18,0.035999998,4.8867561e+18,0.035999998,4.886751e+18,0.035999998,4.886755e+18,0.035999998,4.8867468e+18,0.035999998,4.88674e+18,0.035999998,4.8867534e+18,0.035999998,4.8867293e+18,0.035999998,4.8867113e+18,0.035999998,4.8866778e+18,0.035999998,4.8866147e+18,0.035999998,4.8865018e+18,0.035999998,4.8863191e+18,0.035999998,4.8860662e+18,0.035999998,4.885768e+18,0.035999998,4.885407e+18,0.035999998,4.8848547e+18,0.035999998,4.8839542e+18,0.035999998,4.8826685e+18,0.035999998,4.8811426e+18,0.035999998,4.8793965e+18,0.035999998,4.8769846e+18,0.035999998,4.8734971e+18,0.035999998,4.8692928e+18,0.035999998,4.8644507e+18,0.035999998,4.858134e+18,0.035999998,4.8500307e+18,0.035999998,4.8405115e+18,0.035999998,4.8292889e+18,0.035999998,4.8154117e+18,0.035999998,4.7992644e+18,0.035999998,4.7807719e+18,0.035999998,4.7592528e+18,0.035999998,4.7351281e+18,0.035999998,4.7082312e+18
0.0361875,5.2851925e+18,0.0361875,5.2851921e+18,0.0361875,5.2851925e+18,0.0361875,5.2851925e+18,0.0361875,5.2851925e+18,0.0361875,5.2851925e+18,0.0361875,5.2851925e+18,0.0361875,5.2851925e+18,0.0361875,5.2851925e+18,0.0361875,5.2851884e+18,0.0361875,5.2851916e+18,0.0361875,5.2851849e+18,0.0361875,5.2851793e+18,0.0361875,5.2851904e+18,0.0361875,5.2851707e+18,0.0361875,5.2851574e+18,0.0361875,5.2851337e+18,0.0361875,5.2850887e+18,0.0361875,5.285005e+18,0.0361875,5.2848598e+18,0.0361875,5.2846375e+18,0.0361875,5.2843536e+18,0.0361875,5.2840385e+18,0.0361875,5.28364e+18,0.0361875,5.2829947e+18,0.0361875,5.2819553e+18,0.0361875,5.2805394e+18,0.0361875,5.2789413e+18,0.0361875,5.2771002e+18,0.0361875,5.2744822e+18,0.0361875,5.2708128e+18,0.0361875,5.2663946e+18,0.0361875,5.2613305e+18,0.0361875,5.2549141e+18,0.0361875,5.2464688e+18,0.0361875,5.2366544e+18,0.0361875,5.2252423e+18,0.0361875,5.2110886e+18,0.0361875,5.194571e+18,0.0361875,5.1758382e+18,0.0361875,5.1539702e+18,0.0361875,5.1293816e+18
0.036375001,5.7971746e+18,0.036375001,5.7971743e+18,0.036375001,5.7971746e+18,0.036375001,5.7971746e+18,0.036375001,5.7971746e+18,0.036375001,5.7971746e+18,0.036375001,5.7971746e+18,0.036375001,5.7971746e+18,0.036375001,5.7971746e+18,0.036375001,5.7971713e+18,0.036375001,5.7971739e+18,0.036375001,5.7971683e+18,0.036375001,5.7971635e+18,0.036375001,5.7971729e+18,0.036375001,5.7971563e+18,0.036375001,5.797146e+18,0.036375001,5.797129e+18,0.036375001,5.7970971e+18,0.036375001,5.7970363e+18,0.036375001,5.7969255e+18,0.036375001,5.7967404e+18,0.036375001,5.7964748e+18,0.036375001,5.7961626e+18,0.036375001,5.7958278e+18,0.036375001,5.795371e+18,0.036375001,5.794603e+18,0.036375001,5.7933975e+18,0.036375001,5.7918372e+18,0.036375001,5.7901379e+18,0.036375001,5.7881749e+18,0.036375001,5.7853432e+18,0.036375001,5.7813538e+18,0.036375001,5.7765805e+18,0.036375001,5.7714211e+18,0.036375001,5.7646553e+18,0.036375001,5.7557462e+18,0.036375001,5.7454808e+18,0.036375001,5.7337171e+18,0.036375001,5.7190841e+18,0.036375001,5.7019051e+18,0.036375001,5.6826286e+18,0.036375001,5.6601162e+18
0.036562499,8.992893e+18,0.036562499,8.9928927e+18,0.036562499,8.992893e+18,0.036562499,8.992893e+18,0.036562499,8.992893e+18,0.036562499,8.992893e+18,0.036562499,8.992893e+18,0.036562499,8.992893e+18,0.036562499,8.992893e+18,0.036562499,8.9928901e+18,0.036562499,8.9928924e+18,0.036562499,8.9928875e+18,0.036562499,8.992883e+18,0.036562499,8.9928915e+18,0.036562499,8.9928761e+18,0.036562499,8.9928663e+18,0.036562499,8.9928512e+18,0.036562499,8.9928241e+18,0.036562499,8.9927718e+18,0.036562499,8.9926727e+18,0.036562499,8.9924957e+18,0.036562499,8.9922114e+18,0.036562499,8.9918268e+18,0.036562499,8.9913979e+18,0.036562499,8.9909114e+18,0.036562499,8.9901642e+18,0.036562499,8.9888846e+18,0.036562499,8.9869412e+18,0.036562499,8.9845254e+18,0.036562499,8.9820106e+18,0.036562499,8.9790952e+18,0.036562499,8.9746994e+18,0.036562499,8.9684828e+18,0.036562499,8.9615247e+18,0.036562499,8.9538483e+18,0.036562499,8.9438053e+18,0.036562499,8.9305253e+18,0.036562499,8.915315e+18,0.036562499,8.898165e+18,0.036562499,8.8768049e+18,0.036562499,8.8514865e+18,0.036562499,8.8233696e+18
0.03675,3.7586118e+19,0.03675,3.7586118e+19,0.03675,3.7586118e+19,0.03675,3.7586118e+19,0.03675,3.7586118e+19,0.03675,3.7586118e+19,0.03675,3.7586118e+19,0.03675,3.7586118e+19,0.03675,3.7586118e+19,0.03675,3.7586114e+19,0.03675,3.7586117e+19,0.03675,3.758611e+19,0.03675,3.7586102e+19,0.03675,3.7586116e+19,0.03675,3.7586089e+19,0.03675,3.7586066e+19,0.03675,3.7586028e+19,0.03675,3.7585956e+19,0.03675,3.7585818e+19,0.03675,3.7585548e+19,0.03675,3.7585044e+19,0.03675,3.7584166e+19,0.03675,3.7582817e+19,0.03675,3.7581122e+19,0.03675,3.7579362e+19,0.03675,3.7577303e+19,0.03675,3.7573942e+19,0.03675,3.7568219e+19,0.03675,3.755974e+19,0.03675,3.7549658e+19,0.03675,3.7539958e+19,0.03675,3.7527987e+19,0.03675,3.7509558e+19,0.03675,3.7484525e+19,0.03675,3.7456281e+19,0.03675,3.7425788e+19,0.03675,3.7385945e+19,0.03675,3.7332791e+19,0.03675,3.7271962e+19,0.03675,3.7204698e+19,0.03675,3.7121144e+19,0.03675,3.7020644e+19
0.036937501,4.0760787e+19,0.036937501,4.0760787e+19,0.036937501,4.0760787e+19,0.036937501,4.0760787e+19,0.036937501,4.0760787e+19,0.036937501,4.0760787e+19,0.036937501,4.0760787e+19,0.036937501,4.0760787e+19,0.036937501,4.0760787e+19,0.036937501,4.076078e+19,0.036937501,4.0760786e+19,0.036937501,4.0760773e+19,0.036937501,4.0760761e+19,0.036937501,4.0760784e+19,0.036937501,4.0760739e+19,0.036937501,4.0760706e+19,0.036937501,4.076066e+19,0.036937501,4.0760599e+19,0.036937501,4.0760497e+19,0.036937501,4.0760302e+19,0.036937501,4.0759924e+19,0.036937501,4.0759217e+19,0.036937501,4.075799e+19,0.036937501,4.075614e+19,0.036937501,4.0753925e+19,0.036937501,4.0751835e+19,0.036937501,4.0749607e+19,0.036937501,4.0746037e+19,0.036937501,4.0739914e+19,0.036937501,4.0730744e+19,0.036937501,4.072034e+19,0.036937501,4.0710194e+19,0.036937501,4.069808e+19,0.036937501,4.067976e+19,0.036937501,4.0653888e+19,0.036937501,4.0624326e+19,0.036937501,4.0593459e+19,0.036937501,4.0554434e+19,0.036937501,4.0501066e+19,0.036937501,4.0438271e+19,0.036937501,4.0370648e+19,0.036937501,4.0288755e+19
0.037124999,4.0761187e+19,0.037124999,4.0761187e+19,0.037124999,4.0761187e+19,0.037124999,4.0761187e+19,0.037124999,4.0761187e+19,0.037124999,4.0761187e+19,0.037124999,4.0761187e+19,0.037124999,4.0761187e+19,0.037124999,4.0761187e+19,0.037124999,4.0761183e+19,0.037124999,4.0761187e+19,0.037124999,4.0761179e+19,0.037124999,4.0761172e+19,0.037124999,4.0761185e+19,0.037124999,4.0761157e+19,0.037124999,4.0761133e+19,0.037124999,4.0761094e+19,0.037124999,4.0761043e+19,0.037124999,4.0760981e+19,0.037124999,4.0760888e+19,0.037124999,4.0760715e+19,0.037124999,4.0760378e+19,0.037124999,4.0759735e+19,0.037124999,4.0758591e+19,0.037124999,4.0756802e+19,0.037124999,4.075458e+19,0.037124999,4.0752483e+19,0.037124999,4.0750442e+19,0.037124999,4.0747342e+19,0.037124999,4.07419e+19,0.037124999,4.0733603e+19,0.037124999,4.0723436e+19,0.037124999,4.0713344e+19,0.037124999,4.0702916e+19,0.037124999,4.0687248e+19,0.037124999,4.0663947e+19,0.037124999,4.0635627e+19,0.037124999,4.0606587e+19,0.037124999,4.0573012e+19,0.037124999,4.0526409e+19,0.037124999,4.0467668e+19,0.037124999,4.0404437e+19
0.0373125,4.0761386e+19,0.0373125,4.0761386e+19,0.0373125,4.0761386e+19,0.0373125,4.0761386e+19,0.0373125,4.0761386e+19,0.0373125,4.0761386e+19,0.0373125,4.0761386e+19,0.0373125,4.0761386e+19,0.0373125,4.0761386e+19,0.0373125,4.0761385e+19,0.0373125,4.0761386e+19,0.0373125,4.0761383e+19,0.0373125,4.076138e+19,0.0373125,4.0761386e+19,0.0373125,4.0761374e+19,0.0373125,4.0761363e+19,0.0373125,4.0761342e+19,0.0373125,4.0761308e+19,0.0373125,4.0761259e+19,0.0373125,4.0761198e+19,0.0373125,4.0761121e+19,0.0373125,4.0760989e+19,0.0373125,4.0760732e+19,0.0373125,4.0760229e+19,0.0373125,4.0759292e+19,0.0373125,4.0757719e+19,0.0373125,4.0755564e+19,0.0373125,4.0753353e+19,0.0373125,4.0751403e+19,0.0373125,4.074898e+19,0.0373125,4.0744767e+19,0.0373125,4.0737804e+19,0.0373125,4.0728115e+19,0.0373125,4.0718202e+19,0.0373125,4.0708759e+19,0.0373125,4.0696499e+19,0.0373125,4.0677403e+19,0.0373125,4.0651454e+19,0.0373125,4.0623209e+19,0.0373125,4.0594212e+19,0.0373125,4.0556691e+19,0.0373125,4.0505082e+19
0.037406251,4.0761517e+19,0.037406251,4.0761517e+19,0.037406251,4.0761517e+19,0.037406251,4.0761517e+19,0.037406251,4.0761517e+19,0.037406251,4.0761517e+19,0.037406251,4.0761517e+19,0.037406251,4.0761517e+19,0.037406251,4.0761517e+19,0.037406251,4.0761517e+19,0.037406251,4.0761517e+19,0.037406251,4.0761516e+19,0.037406251,4.0761514e+19,0.037406251,4.0761517e+19,0.037406251,4.076151e+19,0.037406251,4.0761504e+19,0.037406251,4.076149e+19,0.037406251,4.0761467e+19,0.037406251,4.0761428e+19,0.037406251,4.0761374e+19,0.037406251,4.0761308e+19,0.037406251,4.0761222e+19,0.037406251,4.0761071e+19,0.037406251,4.0760773e+19,0.037406251,4.0760188e+19,0.037406251,4.0759111e+19,0.037406251,4.0757368e+19,0.037406251,4.0755121e+19,0.037406251,4.0752934e+19,0.037406251,4.075101e+19,0.037406251,4.0748361e+19,0.037406251,4.0743673e+19,0.037406251,4.0736059e+19,0.037406251,4.0726328e+19,0.037406251,4.0716563e+19,0.037406251,4.070707e+19,0.037406251,4.0693965e+19,0.037406251,4.0673699e+19,0.037406251,4.0647161e+19,0.037406251,4.0619236e+19,0.037406251,4.0590012e+19,0.037406251,4.0550938e+19
